,total_transactions,unique_days_active,activity_span_days,avg_tx_per_day,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidation_usd,net_deposit_usd,net_borrow_usd,borrow_to_deposit_ratio,repay_to_borrow_ratio,liquidation_flag,num_liquidations,liquidation_frequency,unique_assets_deposited,unique_assets_borrowed
0x03352f97e46d751d978c0293f0e51d53b6959599,1,1,0,1.0,2.0063783716916633e-12,0.0,0.0,0.0,0.0,2.0063783716916633e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x03356060622b057978f616a26ebb2967a73625ec,1,1,0,1.0,3794.5278727699515,0.0,0.0,0.0,0.0,3794.5278727699515,0.0,0.0,0.0,0,0,0.0,1,0
0x0335a3481a074ead996574587714af349a114013,13,3,77,4.333333333333333,993.5955829946333,498.21271560964806,500.90421176458403,2446.026175083838,0.0,-1452.4305920892048,-2.691496154935976,0.5014240442857716,1.0054023032142856,0,0,0.0,1,1
0x0335c709c9d9f938b2554b91974ef0812e16e890,1,1,0,1.0,53.130150229718005,0.0,0.0,0.0,0.0,53.130150229718005,0.0,0.0,0.0,0,0,0.0,1,0
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,44,16,96,2.75,622.8751512928766,424.8524242441162,131.07548084263846,47.67849028884922,0.0,575.1966610040274,293.77694340147775,0.6820827951833804,0.3085200256909061,0,0,0.0,6,3
0x03365fa521cc5ece8b1f7ed1fb00bd4637b01781,2,1,0,2.0,0.2273047587668794,0.05682618969171985,0.0,0.0,0.0,0.2273047587668794,0.05682618969171985,0.25,0.0,0,0,0.0,1,1
0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,2,1,0,2.0,0.9995629064900772,0.19991258129801545,0.0,0.0,0.0,0.9995629064900772,0.19991258129801545,0.2,0.0,0,0,0.0,1,1
0x0336bf727c155c2c4789d809d30c8c11f4d3ab49,5,4,25,1.25,254.0302467266063,0.0,0.0,0.0,0.0,254.0302467266063,0.0,0.0,0.0,0,0,0.0,1,0
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,56,8,7,7.0,3665.314464578458,990.043050092601,993.9034611463234,4205.309653669244,0.0,-539.995189090786,-3.8604110537223733,0.27011135324413815,1.0038992355467384,0,0,0.0,3,2
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,74,12,49,6.166666666666667,32121.270866533374,17786.290334711368,17495.420589213754,31282.466868511205,0.0,838.8039980221693,290.8697454976136,0.5537231203776128,0.9836464074282,0,0,0.0,4,4
0x0338413ee756d4e561f073b1767e6bf5e18393e9,8,2,1,4.0,597.5757013344789,497.9797511120574,500.0320827721401,600.0063371983154,0.0,-2.4306358638364145,-2.0523316600827,0.8333333333333193,1.0041213154862212,0,0,0.0,2,1
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,6,3,9,2.0,3.848336081212791e-05,139928.59113998344,141397.1490997372,2.616136152604207e-05,0.0,1.2321999286085838e-05,-1468.557959753758,3636080326.3286037,1.0104950528536705,0,0,0.0,1,1
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,36,21,58,1.7142857142857142,2848.6457850845204,153.9779548814194,2.0056223977633916e-10,1387.3025607122115,0.0,1461.343224372309,153.97795488121884,0.05405303659993333,1.3025386649069016e-12,0,0,0.0,4,2
0x0339928b90de16e4fb37de38acbbbe9449ff756a,2,2,7,1.0,1.1259993916372703e-10,0.0,0.0,0.0,0.0,1.1259993916372703e-10,0.0,0.0,0.0,0,0,0.0,1,0
0x033a0f17fb49d292785f02b959227cf5cf50f21a,27,5,6,5.4,2140.2722554255006,1274.4968443029793,1207.5846535670703,1207.7453975473509,0.0,932.5268578781497,66.91219073590901,0.595483514338974,0.947499131884863,0,0,0.0,4,2
0x033a10f0fa3a846f441f7d7469a2352f910443ad,62,3,2,20.666666666666668,64.73758844874573,31.551893712260405,30.89077850657171,66.17523650804549,0.0,-1.437648059299761,0.6611152056886951,0.4873813570803735,0.979046734509257,0,0,0.0,2,2
0x033c88d3eb2ca45023942ae4488882d391a801fd,1,1,0,1.0,9.918972386314986e-06,0.0,0.0,0.0,0.0,9.918972386314986e-06,0.0,0.0,0.0,0,0,0.0,1,0
0x033c9f336f9b7f25cda00b97fe299d1b9a129908,3,3,60,1.0,0.0,0.0,0.0,32984.66410836774,0.0,-32984.66410836774,0.0,0.0,0.0,0,0,0.0,0,0
0x033cd435e2bdf5227787d54d46c9231cf529acd6,3,1,0,3.0,0.01785144936439407,9.974141208000006e-16,0.0,0.0,0.0,0.01785144936439407,9.974141208000006e-16,5.5873005067555525e-14,0.0,0,0,0.0,2,1
0x033d66fac8634e3c34be50cf24f5016f31447077,72,11,22,6.545454545454546,0.0004910714850711928,0.0,0.0,0.0,0.0,0.0004910714850711928,0.0,0.0,0.0,0,0,0.0,3,0
0x033d74a910eaae2518f6b6d9c78af634a4833779,1,1,0,1.0,2.014642018218472,0.0,0.0,0.0,0.0,2.014642018218472,0.0,0.0,0.0,0,0,0.0,1,0
0x033dab06e494cedc8bf20717976a4af9d740c4d9,2,2,14,1.0,4.434307679579931,0.0,0.0,0.0,0.0,4.434307679579931,0.0,0.0,0.0,0,0,0.0,2,0
0x033dafd977e7c4fa8ccfd4775492e3ee5cbbd1c0,1,1,0,1.0,0.2149709881190615,0.0,0.0,0.0,0.0,0.2149709881190615,0.0,0.0,0.0,0,0,0.0,1,0
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,47,27,126,1.7407407407407407,174432.40887549112,49679.06527227668,2.00613547499932e-07,9887.650234960729,0.0,164544.7586405304,49679.06527207607,0.284804100296163,4.038190863705402e-12,0,0,0.0,4,2
0x033dc48af6f744a1b5f039d2a3dc38ae5424db96,2,2,11,1.0,1.1427172164878825,0.0,0.0,0.0,0.0,1.1427172164878825,0.0,0.0,0.0,0,0,0.0,1,0
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,4,1,0,4.0,7.73392880154049,1.9982306923442157e-12,2.0022020467073095e-12,0.0,0.0,7.73392880154049,-3.971354363093796e-15,2.5837200517623024e-13,1.001987435373858,0,0,0.0,1,1
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,5,3,16,1.6666666666666667,28645.169066320388,4465.147953700562,0.0,0.0,0.0,28645.169066320388,4465.147953700562,0.15587787048359467,0.0,0,0,0.0,2,2
0x033e1be8c2d5de9ff4e5a04618d6cd2db4e6f9ed,2,2,19,1.0,1.0672185008905557,0.0,0.0,0.0,0.0,1.0672185008905557,0.0,0.0,0.0,0,0,0.0,2,0
0x033e8cf361b0658925f4c3c2d9be754b86e327ef,1,1,0,1.0,1.0029676977722277,0.0,0.0,0.0,0.0,1.0029676977722277,0.0,0.0,0.0,0,0,0.0,1,0
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,21,5,76,4.2,2226.71149022905,1089.770337028044,1083.2760017985033,2204.387960766699,0.0,22.32352946235096,6.4943352295406385,0.48940796408067444,0.9940406386475414,0,0,0.0,3,1
0x033f0b0c71753239adaea7f7394812b79f7176a0,3,3,2,1.0,3.2131637485728395,0.0,0.0,0.0,0.0,3.2131637485728395,0.0,0.0,0.0,0,0,0.0,2,0
0x033f35a020fbdaa7108bd8e509fd50a88a9915de,4,3,34,1.3333333333333333,39.46391502710675,0.0,0.0,1.834211978216576e-10,0.0,39.46391502692333,0.0,0.0,0.0,0,0,0.0,2,0
0x033ff82972978ddd56307e37805c516536e1dfae,1,1,0,1.0,0.0,0.0,0.0,9.755939592147474e-09,0.0,-9.755939592147474e-09,0.0,0.0,0.0,0,0,0.0,0,0
0x033ffcf5d843a16da224f62b5cb1c4980310f796,136,53,57,2.5660377358490565,282698.2466177181,105106.40848537988,105202.99992937376,340603.23215010733,0.0,-57904.985532389255,-96.59144399387878,0.3717971715173431,1.000918987199599,0,0,0.0,4,3
0x03402343d6192caec409b0570cf59905969adc2a,104,28,74,3.7142857142857144,6845.107065056047,1017.5298565972871,601.1462197122914,372.20657090674104,0.0,6472.900494149306,416.38363688499567,0.1486506853620639,0.5907897599413735,0,0,0.0,4,3
0x0340389d85c806f7f5f66d6cd2fd1f91d6f7dd10,2,2,8,1.0,3.6099968582868933,0.0,0.0,0.0,0.0,3.6099968582868933,0.0,0.0,0.0,0,0,0.0,2,0
0x03407689dca8b86e8dd3c867899f1fb168c21bb7,2,1,0,2.0,1548.3637199839357,0.0,0.0,1548.3637553857673,0.0,-3.5401831610215595e-05,0.0,0.0,0.0,0,0,0.0,1,0
0x03408ddff230918d5235152f2caac102e3d48202,2,2,6,1.0,1.1300513894840518,0.0,0.0,0.0,0.0,1.1300513894840518,0.0,0.0,0.0,0,0,0.0,1,0
0x0340af84322e83ae445c375c10a6ac90989b85f6,128,15,30,8.533333333333333,24996.31341744109,12612.168002881557,12566.397848546814,32060.132616324092,0.0,-7063.819198883,45.77015433474298,0.5045611243649017,0.9963709526923297,0,0,0.0,5,2
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,31,8,51,3.875,45982.729606746616,31878.44318949381,40152.10631003994,58706.740694408145,0.0,-12724.011087661529,-8273.66312054613,0.6932699181219678,1.2595378661174046,0,0,0.0,2,2
0x03413203ef38895fb2661a62046949893ae9fd6b,20,7,8,2.857142857142857,19888.755378807953,18115.281447363675,18082.68474224836,19858.686690911312,0.0,30.068687896640768,32.59670511531658,0.9108303210700672,0.9982005962639868,0,0,0.0,3,1
0x0341ab2d783648be716fa78a48eedf13f151335e,26,14,74,1.8571428571428572,516.7783519730401,3.4894084286600205e-10,2.494841064174685e-10,36.04461875103402,0.0,480.7337332220061,9.945673644853353e-11,6.752234135461734e-13,0.7149753647877608,0,0,0.0,4,1
0x034272d147bcf7a5d27937e80fed03aa3b60a6d1,2,2,6,1.0,1.0494483803071255,0.0,0.0,0.0,0.0,1.0494483803071255,0.0,0.0,0.0,0,0,0.0,2,0
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,12,1,0,12.0,916.2714329787138,452.94871503545005,0.0,0.0,0.0,916.2714329787138,452.94871503545005,0.49433901214507536,0.0,0,0,0.0,1,1
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,1,1,0,1.0,1.1093597209167714e-12,0.0,0.0,0.0,0.0,1.1093597209167714e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,6,6,78,1.0,0.0,0.0,0.0,31189.137516193998,0.0,-31189.137516193998,0.0,0.0,0.0,0,0,0.0,0,0
0x03470c993d22b5405ed10a1e51afe1505be32ccd,1,1,0,1.0,1.0889682408970949,0.0,0.0,0.0,0.0,1.0889682408970949,0.0,0.0,0.0,0,0,0.0,1,0
0x03471b120914390f8a4fc104e601c32d89989399,1,1,0,1.0,9.893578693912396e-05,0.0,0.0,0.0,0.0,9.893578693912396e-05,0.0,0.0,0.0,0,0,0.0,1,0
0x03478c0564936f7a51138d28d1cdce99855c2b7f,5,4,7,1.25,5312.095069296924,3.5108120620348278e-09,0.0,0.0,0.0,5312.095069296924,3.5108120620348278e-09,6.609091170688512e-13,0.0,1,2,0.4,1,1
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,4,1,0,4.0,102.80445788475022,3.5084417775492875e-11,3.5084417775492875e-11,103.21128063916795,0.0,-0.40682275441773186,0.0,3.4127331146305495e-13,1.0,0,0,0.0,1,1
0x03485453f0b0511dd6bd4173ad05093b1e0313de,30,8,83,3.75,16591.845825159104,7773.21105548449,2.943204141240352e-10,0.0,0.0,16591.845825159104,7773.211055484196,0.46849585859202925,3.7863427613530906e-14,1,2,0.06666666666666667,2,4
0x0348f1e1789f813762881fe3933635bc79c1c373,4,2,25,2.0,0.0,0.0,0.0,177251.3645897344,0.0,-177251.3645897344,0.0,0.0,0.0,0,0,0.0,0,0
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,44,9,107,4.888888888888889,6644.975079352583,1527.0528788203737,1.3924830103189762e-12,3617.7147670093536,0.0,3027.260312343229,1527.0528788203724,0.2298056592514947,9.1187609128156e-16,0,0,0.0,5,3
0x034a30809a0ecc75ae8bd5bebdea60ca509713ae,1,1,0,1.0,15.826348971695756,0.0,0.0,0.0,0.0,15.826348971695756,0.0,0.0,0.0,0,0,0.0,1,0
0x034a4081df0c5a039d05113a7d0b334083a7b084,16,7,10,2.2857142857142856,52638.884700581766,17169.41457671862,7029.28192120594,4183.464247936512,0.0,48455.42045264525,10140.13265551268,0.3261736010248117,0.4094071984689277,0,0,0.0,5,3
0x034aef79606d0888348cdc0d6c30cb2f989f106a,1,1,0,1.0,0.12653551484466075,0.0,0.0,0.0,0.0,0.12653551484466075,0.0,0.0,0.0,0,0,0.0,1,0
0x034aff341d97429136304f3021e8f27975de3da0,53,27,103,1.962962962962963,18646.465661941453,17353.068839082785,13575.253146173185,402.4786502936587,0.0,18243.987011647794,3777.8156929096003,0.9306358188029935,0.7822969684531442,1,1,0.018867924528301886,3,3
0x034b054426cd05f70ea0d98d35083ac73322b939,17,7,63,2.4285714285714284,1357.2590041542937,2.0344339801136487e-09,1.0197926105502851e-09,508.4056719154019,0.0,848.8533322388919,1.0146413695633636e-09,1.4989283356283952e-12,0.5012660133081914,0,0,0.0,2,1
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,156,39,86,4.0,1344346.7582395875,1192986.7830046974,347075.731433064,640377.3444652017,0.0,703969.4137743858,845911.0515716334,0.8874100195450354,0.29093007263576476,0,0,0.0,7,6
0x034b5155a9a8a8513bc27a77e1036bc18f4cf5b6,1,1,0,1.0,1.047698923343354,0.0,0.0,0.0,0.0,1.047698923343354,0.0,0.0,0.0,0,0,0.0,1,0
0x034b5cff596058dc37d983a8491278148ce13d88,2,1,0,2.0,9737.927856676297,0.0,0.0,9737.927962915524,0.0,-0.00010623922753438819,0.0,0.0,0.0,0,0,0.0,1,0
0x034b63d519579980d9b527c9908f90495c858d7d,2,1,0,2.0,132.6259198331386,0.0,0.0,0.0,0.0,132.6259198331386,0.0,0.0,0.0,0,0,0.0,2,0
0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,1,1,0,1.0,0.20592105986042866,0.0,0.0,0.0,0.0,0.20592105986042866,0.0,0.0,0.0,0,0,0.0,1,0
0x034c69160676cd0f0ee35719a93343ea066e31a4,24,12,96,2.0,219630.38961712504,33871.96050219975,33495.195541316505,259688.5747283381,0.0,-40058.18511121307,376.7649608832435,0.15422255800414372,0.988876789081672,0,0,0.0,3,2
0x034d8677141fc9cfd7c16a401abf44aa94f9d293,2,2,2,1.0,2.2961814875215225,0.0,0.0,0.0,0.0,2.2961814875215225,0.0,0.0,0.0,0,0,0.0,1,0
0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,1,1,0,1.0,1.0466378254976958,0.0,0.0,0.0,0.0,1.0466378254976958,0.0,0.0,0.0,0,0,0.0,1,0
0x034f4243c5e44976913d3e607089d75bc976dde2,2,2,8,1.0,2.2383628752947433,0.0,0.8235558790343459,0.0,0.0,2.2383628752947433,-0.8235558790343459,0.0,0.0,0,0,0.0,1,0
0x034f5434e14148a554c38f72118239d3b4078888,21,5,63,4.2,390.8007209287211,26.75595059671887,26.251251017005117,376.4829853159107,0.0,14.317735612810395,0.5046995797137512,0.06846443510425083,0.9811369221254413,0,0,0.0,4,4
0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,2,2,7,1.0,1.0239219539852862,0.0,0.0,0.0,0.0,1.0239219539852862,0.0,0.0,0.0,0,0,0.0,1,0
0x035032655b5b3784d359b56eb82c803bd971c582,11,8,119,1.375,10540.590151310416,0.0,0.0,2.086019638747997e-09,0.0,10540.59015130833,0.0,0.0,0.0,0,0,0.0,3,0
0x0350520a1e54dd49848db2ee24540713f2620c55,4,1,0,4.0,18733.19807420731,6891.945234427832,6846.4003519404005,18609.400196446524,0.0,123.79787776078592,45.544882487431096,0.3679000887689841,0.9933915780032729,0,0,0.0,1,1
0x03507501959de1df612099f3916f28d5b07bca4a,2,2,7,1.0,2.0409638568382955,0.0,0.0,0.0,0.0,2.0409638568382955,0.0,0.0,0.0,0,0,0.0,1,0
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,15,13,117,1.1538461538461537,78497.47065190169,0.0,0.0,27591.408733975175,0.0,50906.06191792652,0.0,0.0,0.0,0,0,0.0,3,0
0x035110da0507fd99916c25eecfd1f1946a99741d,1,1,0,1.0,0.0,0.0,0.0,2.449232103972496e-06,0.0,-2.449232103972496e-06,0.0,0.0,0.0,0,0,0.0,0,0
0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,2,2,6,1.0,2.4905411185748654,0.0,0.0,0.0,0.0,2.4905411185748654,0.0,0.0,0.0,0,0,0.0,1,0
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,255,68,90,3.75,11749.05878114575,3686.886681514564,3406.981898873405,12178.909210710455,0.0,-429.85042956470534,279.9047826411588,0.3138027266857392,0.9240809911396098,1,1,0.00392156862745098,7,5
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,82,27,62,3.037037037037037,5757177.685943122,2471401.056333423,976548.5430688089,369156.847093585,0.0,5388020.838849537,1494852.5132646142,0.42927302076634904,0.3951396478391163,0,0,0.0,5,3
0x0351c94cae69947448969ca8b6fef20dfe14203b,49,8,15,6.125,211934.58130400337,107674.13633723534,106996.94106026288,211950.29559457235,0.0,-15.714290568983415,677.1952769724594,0.5080536440760713,0.9937106969230616,0,0,0.0,2,4
0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,1,1,0,1.0,15.854237614713927,0.0,0.0,0.0,0.0,15.854237614713927,0.0,0.0,0.0,0,0,0.0,1,0
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,4,3,20,1.3333333333333333,443.3751841164732,233.44631620870126,0.0,0.0,0.0,443.3751841164732,233.44631620870126,0.5265209343502086,0.0,0,0,0.0,2,1
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,2,2,5,1.0,2.394168886468785,0.0,0.0,0.0,0.0,2.394168886468785,0.0,0.0,0.0,0,0,0.0,1,0
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,17,6,10,2.8333333333333335,555.091451287235,1.4993814903178246e-10,1.4980236288525282e-10,474.32202408546834,0.0,80.76942720176669,1.3578614652963924e-13,2.701143184318221e-13,0.9990943856022869,0,0,0.0,3,1
0x035556926c0c52223142c174871df815ba6d770e,1,1,0,1.0,0.0,0.0,0.0,1.0786957252575728e-09,0.0,-1.0786957252575728e-09,0.0,0.0,0.0,0,0,0.0,0,0
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,1,1,0,1.0,14.374019741232335,0.0,0.0,0.0,0.0,14.374019741232335,0.0,0.0,0.0,0,0,0.0,1,0
0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,1,1,0,1.0,0.0,0.0,0.0,2007.199097452323,0.0,-2007.199097452323,0.0,0.0,0.0,0,0,0.0,0,0
0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,2,2,6,1.0,1.6585361512204786,0.0,0.0,0.0,0.0,1.6585361512204786,0.0,0.0,0.0,0,0,0.0,1,0
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,159,37,82,4.297297297297297,12101.85548050613,2666.5952682354728,2700.944629913295,9261.16699629978,0.0,2840.68848420635,-34.349361677822344,0.22034598516986661,1.0128813555198992,0,0,0.0,8,5
0x0356ece0b66df94ba8448075d0aa26453dd406cc,48,16,74,3.0,2652.6726627464127,1302.1854501294115,1094.5587969973294,181.2966675468166,0.0,2471.375995199596,207.62665313208208,0.4908956421261602,0.8405552349617729,0,0,0.0,7,4
0x0356f20234bc49395be12b077d81d8565a1c1527,2,1,0,2.0,9469.323012544015,0.0,0.0,9469.323529708565,0.0,-0.0005171645498194266,0.0,0.0,0.0,0,0,0.0,1,0
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,5,3,9,1.6666666666666667,172.79486689672746,0.0,0.0,191.6486936996437,0.0,-18.853826802916245,0.0,0.0,0.0,0,0,0.0,2,0
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,4,2,22,2.0,1.0474512617617309,0.671508862588423,0.0,0.0,0.0,1.0474512617617309,0.671508862588423,0.6410884086950239,0.0,0,0,0.0,1,1
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,3,2,10,1.5,2.1900245930385185,0.0,0.0,0.0,0.0,2.1900245930385185,0.0,0.0,0.0,0,0,0.0,1,0
0x0357c980e66e6ef343a35715138b7670b0ae74c5,55,35,100,1.5714285714285714,375900.8533009185,72084.00666178501,46915.31639089058,686381.8241022215,0.0,-310480.97080130305,25168.690270894433,0.19176334937468173,0.6508422403740011,0,0,0.0,6,2
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,13,5,28,2.6,215.73596836435564,0.0,0.0,96040.34907567361,0.0,-95824.61310730925,0.0,0.0,0.0,0,0,0.0,2,0
0x0357ee511a77d1981d2d79e076f9608be771c85b,77,20,107,3.85,123691.4811134388,86264.37754916561,86265.24329308946,70426.37463338726,0.0,53265.106480051545,-0.8657439238450024,0.6974156730329036,1.0000100359377584,0,0,0.0,5,1
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,9,9,38,1.0,130.88522769123142,0.0,0.0,0.0,0.0,130.88522769123142,0.0,0.0,0.0,0,0,0.0,2,0
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,12,5,12,2.4,844.0603700664217,3.1013514373133837e-10,3.1024572156183983e-10,2.2260427755740136e-08,0.0,844.0603700441612,-1.1057783050146201e-13,3.674324192082764e-13,1.0003565472431504,0,0,0.0,3,1
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,1,1,0,1.0,0.011636673670938473,0.0,0.0,0.0,0.0,0.011636673670938473,0.0,0.0,0.0,0,0,0.0,1,0
0x035a38a537384f981b611cc598f9f36cdc3542dc,3,2,2,1.5,535.2073444032005,100.36328743361771,100.27231161244443,0.0,0.0,535.2073444032005,0.09097582117328784,0.18752225372678863,0.9990935348622029,0,0,0.0,1,1
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,5,3,8,1.6666666666666667,173.0766414118024,0.0,0.0,121.17779991481396,0.0,51.89884149698844,0.0,0.0,0.0,0,0,0.0,2,0
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,4,2,4,2.0,4.635387006325993,0.0,0.0,0.0,0.0,4.635387006325993,0.0,0.0,0.0,0,0,0.0,2,0
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,1,1,0,1.0,0.1734266479297426,0.0,0.0,0.0,0.0,0.1734266479297426,0.0,0.0,0.0,0,0,0.0,1,0
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,5,1,0,5.0,402.2311585322424,65.3001171550001,65.0002819166756,201.1155858059796,0.0,201.11557272626277,0.29983523832449066,0.16234475069828713,0.9954083506831575,0,0,0.0,1,1
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,15,5,68,3.0,15213.817675672708,9570.301847200082,9647.467907632754,15050.968869382486,0.0,162.84880629022155,-77.16606043267166,0.629053275858777,1.0080630748815147,0,0,0.0,2,3
0x035b32173c6beca69608dc1b5740bfec727c5d82,57,8,19,7.125,707139.2872276768,522725.5476699835,526473.8695353046,893884.3114521513,0.0,-186745.02422447444,-3748.321865321079,0.7392115769996558,1.007170726363058,0,0,0.0,2,1
0x035bc96201666333294c5a04395bb3618a2b6a11,63,10,80,6.3,3382.989665998345,1268.578073735982,1250.5750210939218,1672.737100787652,0.0,1710.252565210693,18.003052642060084,0.3749872742699068,0.9858084787883485,0,0,0.0,6,3
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,137,51,125,2.6862745098039214,104835.66716958766,190059.4093723891,89133.89212410907,128515.3025639448,0.0,-23679.635394357145,100925.51724828004,1.8129269789921694,0.46897910720887465,0,0,0.0,7,2
0x035da46acd8cf44725c6541d688260e2a8d5cc10,1,1,0,1.0,1.0261575328924053,0.0,0.0,0.0,0.0,1.0261575328924053,0.0,0.0,0.0,0,0,0.0,1,0
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,8,5,13,1.6,485.0154424688638,8.476239155771831e-11,8.484200812573559e-11,4.010389584801036e-11,0.0,485.01544246882366,-7.961656801727454e-14,1.7476225318982447e-13,1.0009392911945276,0,0,0.0,2,1
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,1,1,0,1.0,1.1112046807465286e-12,0.0,0.0,0.0,0.0,1.1112046807465286e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x035e72ef297547349d8ce3573ebb8e10dc639816,46,10,48,4.6,10341678.81169496,8344259.394049276,8426415.641685259,10447606.580566159,0.0,-105927.76887119934,-82156.24763598293,0.8068573338995128,1.009845840566099,0,0,0.0,5,4
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,1,1,0,1.0,9.196846879277381e-12,0.0,0.0,0.0,0.0,9.196846879277381e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,5,1,0,5.0,0.0,0.0,0.0,2214.5947080374444,0.0,-2214.5947080374444,0.0,0.0,0.0,0,0,0.0,0,0
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,10,3,21,3.3333333333333335,1114.6857737875473,400.2769278366191,200.4834533120493,765.7598158313398,0.0,348.9259579562075,199.7934745245698,0.3590939592568171,0.500861876790162,1,1,0.1,3,1
0x035f54740a2b26337ef50b85786c2e246dbbaba4,1,1,0,1.0,69.12703339850852,0.0,0.0,0.0,0.0,69.12703339850852,0.0,0.0,0.0,0,0,0.0,1,0
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,1,1,0,1.0,0.17403328642593024,0.0,0.0,0.0,0.0,0.17403328642593024,0.0,0.0,0.0,0,0,0.0,1,0
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,27,14,113,1.9285714285714286,19919.342321157605,11963.277439193778,5978.208069616794,81887.20424086665,0.0,-61967.861919709045,5985.069369576984,0.6005859654556375,0.4997132349393774,1,1,0.037037037037037035,5,1
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,9,1,0,9.0,5750.515295600384,2570.1825001298994,0.0,0.0,0.0,5750.515295600384,2570.1825001298994,0.44694820690178844,0.0,0,0,0.0,1,1
0x03607361b844e659f4e8846af200074e219513e2,24,11,83,2.1818181818181817,820.2568872495295,282.74770952843113,220.64246239452817,0.0,0.0,820.2568872495295,62.105247133902964,0.34470629131385366,0.780351015972923,0,0,0.0,2,2
0x0360b9acda197703cb3040715c75659c38f13cf7,3,3,21,1.0,2008.106435501463,0.0,0.0,0.0,0.0,2008.106435501463,0.0,0.0,0.0,0,0,0.0,1,0
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,1,1,0,1.0,1.8360283640541515,0.0,0.0,0.0,0.0,1.8360283640541515,0.0,0.0,0.0,0,0,0.0,1,0
0x036161ee78969e00d3ea480f2139357fd77247ac,52,22,59,2.3636363636363638,128250.81570449255,59908.403196361134,48907.88295002993,144433.41329921852,0.0,-16182.597594725972,11000.520246331202,0.46711908121035506,0.8163776755946087,0,0,0.0,3,3
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,1,1,0,1.0,1.51358263046448e-10,0.0,0.0,0.0,0.0,1.51358263046448e-10,0.0,0.0,0.0,0,0,0.0,1,0
0x03630da783ae465b0afb812f7bc6374d677b0829,24,10,59,2.4,603.5804001470972,1.3601320587000797e-07,1.4903569987493371e-07,9.379152919627845e-08,0.0,603.5804000533057,-1.3022494004925749e-08,2.2534397378851352e-10,1.0957443354241039,0,0,0.0,3,2
0x036328c52eccfc46d348e2a27da72ae48e00852d,1,1,0,1.0,1.0094332419180483,0.0,0.0,0.0,0.0,1.0094332419180483,0.0,0.0,0.0,0,0,0.0,1,0
